AADT_mean_x,AADT_Single_Unit_mean_x,AADT_Combination_mean_x,Future_AADT_mean_x,IRI_mean_x,Thickness_Rigid_mean_x,Thickness_Flexible_mean_x,Base_Thickness_mean_x,F_System_mode,Urban_Type,Surface_Type_mode,Base_Type_mode_x,Rutting_mean_x,Cracking_Percent_mean_x,Faulting_mean_x,Last_Overlay_Thickness_mean_x,IRI_mean_y,RHU_AV_x,FRZ_IDX_x,TEMP_AVG_x,PRECIPITATION_x,Age_x
19244,931,5557,26099,101,10,4,10,1,rural,7,3,0.1,0,0,2,103,78.5,465.1,8.6,1266.5,42
6564,509,71,8902,68,0,8,10,4,small urban,2,2,0,0,0,2,71,78.5,465.1,8.6,1266.5,75
4472,224,44,6065,115,0,5,16,4,small urban,2,2,0,0,0,2,127,78.5,465.1,8.6,1266.5,51
1683,171,31,2282,127,0,6,10,4,rural,2,2,0.2,5,0,1.5,191,78.5,465.1,8.6,1266.5,60
23865,1093,1294,26901,85,12,0,8,3,rural,3,2,0,0,0,12,93.5,77.2,390.2,9.5,1399.2,23
21571,136,1158,24315,102,12,0,8,3,rural,3,2,0,0,0,12,108,77.2,390.2,9.5,1399.2,22
48263,1537,493,54402,94,9,1.5,15,3,urban,7,3,0.1,5.7,0,2,100,77.2,390.2,9.5,1399.2,58
32812,825,236,36986,82.3,9,2,15,3,urban,7,3,0.2,0,0,2,95,77.2,390.2,9.5,1399.2,66
3575,116,63,4030,85.7,0,9.5,8,3,rural,2,2,0.1,10,0,2,92,77.2,390.2,9.5,1399.2,51
17968,1163,541,20254,67.7,9,1.5,10,3,urban,7,3,0.1,0,0,2,78,77.2,390.2,9.5,1399.2,55
17589,1417,794,19826,56.5,9,7.5,15,3,urban,7,2,0.1,0,0,2,67.5,77.2,390.2,9.5,1399.2,63
10024,327,85,11299,67.8,0,6,1,2,urban,2,3,0.1,0,0,2.5,81.5,77.2,390.2,9.5,1399.2,65
13301,339,97,14993,91,9,4,6,2,urban,7,2,0.1,0.5,0,2.5,96,77.2,390.2,9.5,1399.2,58
10074,550,90,11355,86,9,5.5,10,5,urban,7,3,0.1,0,0,2,96,77.2,390.2,9.5,1399.2,40
34626,2156,4145,39030,88,9,4.5,15,1,urban,7,3,0.2,0,0,2,116.5,77.2,390.2,9.5,1399.2,63
32790,2257,4580,36961,92,0,7.5,18,1,urban,2,2,0.2,0,0,2,100.7,77.2,390.2,9.5,1399.2,63
32790,2257,4580,36961,75,0,7.5,18,1,urban,2,2,0.2,1,0,2,98,77.2,390.2,9.5,1399.2,54
32790,2257,4580,36961,99,0,10.5,18,1,urban,2,2,0.1,0,0,2,115,77.2,390.2,9.5,1399.2,62
32790,2257,4580,36961,66.5,0,10.5,18,1,urban,2,2,0.2,0,0,2,69.5,77.2,390.2,9.5,1399.2,62
32790,2257,4580,36961,70,0,10.5,18,1,urban,2,2,0.2,0,0,2,71,77.2,390.2,9.5,1399.2,63
32295,362,2221,36403,70.7,0,10.5,18,1,urban,2,2,0.2,0.7,0,2,100.7,77.2,390.2,9.5,1399.2,63
31700,2976,5951,35732,59,0,10,18,1,rural,2,2,0.1,0,0,2,95,77.2,390.2,9.5,1399.2,61
31700,2976,5951,35732,54,0,10,18,1,rural,2,2,0.2,17,0,2,60,77.2,390.2,9.5,1399.2,61
31700,2976,5951,35732,79,0,10.5,18,1,rural,2,2,0.2,11,0,2,83,77.2,390.2,9.5,1399.2,61
31700,2976,5951,35732,44,0,10.5,18,1,urban,2,2,0.1,19,0,2,61,77.2,390.2,9.5,1399.2,61
7766,488,206,8754,89,0,8,11,4,urban,2,2,0.1,0,0,2,92.5,77.2,390.2,9.5,1399.2,111
9427,173,16,10626,87.3,0,8,11,4,urban,2,2,0.1,0,0,2,94,77.2,390.2,9.5,1399.2,111
5608,121,103,6321,103,9,4.5,17,4,urban,7,3,0,0,0,4,105,77.2,390.2,9.5,1399.2,91
9377,121,583,10570,109,9,1.5,15,4,urban,7,3,0.1,0,0,2,122,77.2,390.2,9.5,1399.2,53
1006,9,1,1134,145,0,5.5,8,5,rural,2,2,0.1,1,0,2,169,77.2,390.2,9.5,1399.2,65
5464,105,3,6159,218,0,2.5,9,5,urban,2,2,0.2,17,0,3.5,256,77.2,390.2,9.5,1399.2,57
4612,91,47,5199,126.8,0,6,8,4,urban,2,2,0,0,0,2,127.5,77.2,390.2,9.5,1399.2,64
3039,149,36,3426,158,0,7,5,5,urban,2,5,0.2,0,0,2,165,77.2,390.2,9.5,1399.2,40
12104,1288,804,12330,131,9,5,9,3,rural,7,3,0.3,2,0,1.5,162,78.2,494,8.3,1354,60
1707,78,52,1739,75,8,9,8,5,rural,7,3,0,0,0,2,83,78.2,494,8.3,1354,117
13853,900,901,18394,53.8,8,10.5,8,3,urban,7,3,0.1,0,0,3,54.5,75.9,251,11.1,1287.3,80
31224,1795,2530,41459,118,9,4,18,2,urban,7,3,0.2,0,0,4,124,75.9,251,11.1,1287.3,47
31224,1795,2530,41459,64,9,4,18,2,urban,7,3,0.2,0,0,4,78,75.9,251,11.1,1287.3,49
66653,4620,2379,88502,89,13,0,10,3,urban,3,2,0,0,0,13,105.5,75.9,251,11.1,1287.3,17
7074,147,32,9393,96,7,6.5,7,3,urban,7,3,0.1,3.7,0,2.5,199,75.9,251,11.1,1287.3,96
45716,1057,5624,60702,45,10,4.5,16,1,rural,7,3,0.1,0,0,4.5,52,75.9,251,11.1,1287.3,59
45716,1057,5624,60702,62,10,4.5,16,1,rural,7,3,0.1,0,0,4.5,80,75.9,251,11.1,1287.3,59
45716,1057,5624,60702,80.5,10,4.5,16,1,small urban,7,3,0.1,0,0,4.5,89.5,75.9,251,11.1,1287.3,59
45716,1057,5624,60702,60,10,6.5,16,1,small urban,7,2,0.1,0,0,4.5,64.8,75.9,251,11.1,1287.3,59
45716,1057,5624,60702,41,10,4.5,16,1,small urban,7,3,0.1,0,0,4.5,48,75.9,251,11.1,1287.3,59
51857,2005,5472,68856,56,10,4.5,16,1,urban,7,3,0.1,1,0,2.5,59,75.9,251,11.1,1287.3,59
65708,2557,5998,87247,77,10,4.5,16,1,urban,7,3,0.2,0,0,2.5,184,75.9,251,11.1,1287.3,59
59772,2839,6429,79365,64.7,0,6,16,1,urban,2,3,0.2,0,0,2,89,75.9,251,11.1,1287.3,23
54944,3943,6443,72955,53.8,10,4.5,16,1,urban,7,3,0.2,0,0,2,55.2,75.9,251,11.1,1287.3,66
68833,4059,2824,91396,86,13,0,8,1,urban,3,2,0,0,0,13,113,75.9,251,11.1,1287.3,20
68833,4059,2824,91396,107.8,13,0,8,1,urban,3,2,0,0,0,13,111,75.9,251,11.1,1287.3,20
68833,4059,2824,91396,108,13,0,8,1,urban,3,2,0,0,0,13,113,75.9,251,11.1,1287.3,20
62620,3279,7270,83147,115.5,13,0,8,1,urban,3,2,0,0,0,13,130.5,75.9,251,11.1,1287.3,20
62620,3279,7270,83147,106.5,13,0,8,1,urban,3,2,0,0,0,13,115.2,75.9,251,11.1,1287.3,20
66335,3259,6390,88080,65,0,5.5,22,1,urban,2,5,0.2,0,0,17.5,83,75.9,251,11.1,1287.3,5
16368,921,642,21733,131,0,3,10,3,urban,2,2,0.1,0,0,3.5,137,75.9,251,11.1,1287.3,60
4477,241,72,5945,118,0,9,8,4,urban,2,2,0,0,0,2.5,121,75.9,251,11.1,1287.3,71
4740,330,97,6294,92,0,9.5,12,4,urban,2,2,0.2,0.8,0,3,104,75.9,251,11.1,1287.3,66
19988,1134,272,26540,93.5,0,3,7,4,urban,2,2,0.1,0,0,3,101.5,75.9,251,11.1,1287.3,83
9073,581,145,12047,165,0,5,14,5,urban,2,3,0.3,5,0,2,171,75.9,251,11.1,1287.3,86
10404,691,69,13814,105.5,0,6.5,14,4,urban,2,2,0.2,0.5,0,3.5,116.5,75.9,251,11.1,1287.3,80
1328,70,1,1763,135,0,8,5,5,urban,2,2,0.1,0,0,1.5,155,75.9,251,11.1,1287.3,85
11594,543,501,15395,122.8,0,8,2,5,urban,2,2,0.1,1,0,2.5,137.2,75.9,251,11.1,1287.3,85
5350,236,31,7104,114,0,2.5,6,5,urban,2,3,0,0,0,2.5,115,75.9,251,11.1,1287.3,88
17968,718,180,23858,81,0,3,18,3,urban,2,5,0.1,0.5,0,2.5,134,75.9,251,11.1,1287.3,76
7198,130,14,9558,148,0,7,6,5,urban,2,2,0.1,5,0,6.5,164,75.9,251,11.1,1287.3,82
10210,549,166,13557,260.3,6,7,6,4,urban,7,3,0.3,6,0,2.5,292.7,75.9,251,11.1,1287.3,93
35267,1109,270,41654,150,9,2.5,9,3,urban,7,3,0.3,0,0,1.5,247,77.4,183.7,11.8,1369.8,82
12255,442,48,14474,141.5,6,4,12,3,urban,7,2,0.2,1.5,0,1.5,145,77.4,183.7,11.8,1369.8,95
214581,7589,4408,253442,87.5,10,4.5,18,1,urban,7,3,0.1,3.5,0,1.5,95,77.4,183.7,11.8,1369.8,61
137982,6046,3606,162971,78.2,10,4.5,8,1,urban,7,2,0.2,0.5,0,1.5,82.3,77.4,183.7,11.8,1369.8,61
137982,6046,3606,162971,77,10,4.5,8,1,urban,7,2,0.2,1,0,1.5,89,77.4,183.7,11.8,1369.8,61
137982,6046,3606,162971,122,10,4.5,8,1,urban,7,2,0.1,0,0,1.5,127,77.4,183.7,11.8,1369.8,61
102745,4023,2120,121352,63,10,4,18,1,urban,7,3,0.1,1,0,1.5,153,77.4,183.7,11.8,1369.8,57
68594,7884,5483,81016,65.5,9,3.5,16,1,urban,7,3,0.1,0,0,1.5,67.5,77.4,183.7,11.8,1369.8,32
104409,2737,2691,123317,73.5,9,3.5,16,1,urban,7,3,0.1,0,0,1.5,79,77.4,183.7,11.8,1369.8,32
148569,4900,2859,175475,56,12,0,8,1,urban,3,2,0,0,0,12,69,77.4,183.7,11.8,1369.8,27
148569,4900,2859,175475,63,12,0,8,1,urban,3,2,0,0,0,12,111,77.4,183.7,11.8,1369.8,27
15601,543,81,18426,148.5,8,2.5,8,4,urban,7,3,0.1,1.5,0,1.5,159,77.4,183.7,11.8,1369.8,60
9618,854,107,11360,173.5,8,5.5,8,3,urban,7,3,0.1,3.5,0,1.5,192.5,77.4,183.7,11.8,1369.8,68
14034,765,570,16576,139,6,3,6,3,urban,7,2,0.2,3.5,0,1.5,157,77.4,183.7,11.8,1369.8,97
14910,765,279,17610,242,9,6,9,4,urban,7,3,0.1,0,0,1.5,244.7,77.4,183.7,11.8,1369.8,82
21333,2313,300,25196,269,7,5,7,4,urban,7,3,0.2,14,0,1.5,313,77.4,183.7,11.8,1369.8,96
20197,510,380,22621,77.7,0,3,6,3,urban,6,5,0.1,0.8,0,1.5,80,78.2,216,10.4,1435.3,8
10100,500,360,12928,57.5,0,2,18,2,rural,6,2,0.1,0,0,2,58,78.2,216,10.4,1435.3,2
19190,450,320,24563,82.2,0,3,18,2,rural,6,2,0.1,4,0,3,82.5,78.2,216,10.4,1435.3,6
19190,450,320,24563,78.1,0,3,18,2,rural,6,2,0.1,1.4,0,3,80.6,78.2,216,10.4,1435.3,6
20047,450,320,22653,89.6,0,3,18,2,urban,6,2,0.1,1.8,0,3,95.6,78.2,216,10.4,1435.3,6
6921,332,70,12500,142,4.5,4.5,4,4,urban,7,3,0.2,10,0,2,167,75,151,13.8,1272.7,58
2000,80,48,2200,291,0,11,3,6,small urban,2,2,0.2,0,0,0,311,71.5,775.5,8.2,986.8,23
1650,66,40,1800,201,0,6,9,5,urban,2,2,0.1,0,0,1.5,221,70.8,1248.2,5.6,779.6,46
2300,92,55,2550,135,0,4,10,5,urban,2,2,0.1,0,0,0,260,76.1,838.2,7.6,1085.5,13
1400,56,34,1550,128,8,2,6,6,urban,2,2,0.1,0,0,2,236,72.6,855.2,7.7,1008.6,46
83710,7183,7560,100619,85.2,0,13.5,15,1,rural,6,3,0.2,2.2,0,3,117,75.5,224.4,11.6,1318.4,49
76842,3528,7738,92364,70,0,10.5,15,1,urban,6,3,0.2,1,0,2,71,75.5,224.4,11.6,1318.4,49
88390,4305,3890,107305,58.6,0,14.5,8,1,urban,6,2,0.2,0.2,0,2,68.8,75.5,224.4,11.6,1318.4,65
88390,4305,3890,107305,61,0,12.5,8,1,urban,6,2,0.1,0,0,2,64,75.5,224.4,11.6,1318.4,65
10281,599,238,10314,79,8,7,2,3,rural,7,3,0.2,25,0,2.5,85,75.5,224.4,11.6,1318.4,84
3190,235,70,3206,82,8,7,5,4,rural,7,2,0.2,1.6,0,4,88,75.5,224.4,11.6,1318.4,66
4562,548,330,4577,50.8,8,10.5,5,3,rural,7,2,0.1,0,0,3,54.5,75.5,224.4,11.6,1318.4,95
1312,75,17,1319,106,0,12,14,4,small urban,7,2,0.1,16,0,2,138,75.5,224.4,11.6,1318.4,98
42252,2434,2109,42454,65,0,14.5,16,2,urban,6,3,0.2,0,0,1.5,79,75.5,224.4,11.6,1318.4,59
45668,2097,1635,45886,61.1,0,11.5,4,2,rural,6,3,0.2,0.2,0,1.5,61.3,75.5,224.4,11.6,1318.4,45
27801,1368,2569,27934,63.1,0,12.5,6,2,rural,6,2,0.1,0.6,0,1.5,63.6,75.5,224.4,11.6,1318.4,35
17552,1168,1808,17636,77.5,0,12.5,9,2,small urban,6,3,0.1,3,0,1.5,85,75.5,224.4,11.6,1318.4,37
45981,1545,272,46130,93,0,11.5,6,3,urban,6,2,0.2,0,0,3,95,75.5,224.4,11.6,1318.4,107
26782,1484,1482,26910,49.9,0,9,4,2,rural,6,3,0.1,0.1,0,2,50.5,75.5,224.4,11.6,1318.4,53
29651,1563,1344,29793,47,0,11.5,4,2,rural,6,3,0.1,0,0,2,65,75.5,224.4,11.6,1318.4,55
60,2,5,70,185.1,0,4,12,5,rural,2,2,0.1,10.3,0,4,195.3,45.2,246.1,8.8,361,5
13100,463,199,15300,163,0,4,5,5,urban,6,2,0.1,17,0,1,177,77.8,330.7,9.9,1303.1,67
11500,587,215,13500,227,0,3.5,3,4,urban,6,2,0.2,0,0,1.5,234,77.8,330.7,9.9,1303.1,77
4700,317,148,6268,64,0,15,11,3,urban,6,3,0.4,8,0,3.5,71,76.7,0,22.3,1087.2,14
4700,317,148,6268,72.8,0,15,11,3,urban,6,3,0.2,8,0,3.5,80.6,76.7,0,22.3,1087.2,14
4700,317,148,6268,63.2,0,15,11,3,urban,6,3,0.2,8,0,3.5,74.4,76.7,0,22.3,1087.2,14
20457,2525,339,35595,79.4,0,6,8,3,rural,2,2,0.3,5,0,2,85,77.1,0.1,20,1448.6,44
40000,988,288,57200,151.1,0,8,6,3,urban,2,5,0.4,18.8,0,2,211.2,77.1,0.1,20,1448.6,58
47800,3824,478,130972,92.8,0,10,12,2,urban,2,2,0.2,0.5,0,2,110.5,77.1,0.1,20,1448.6,38
51100,7154,2555,140014,66.6,0,10,12,2,urban,2,2,0.2,0.2,0,2,94.8,77.1,0.1,20,1448.6,37
18700,2057,187,26741,274.3,0,8,6,3,urban,2,5,0.4,8.5,0,2,333.5,77.1,0.1,20,1448.6,52
11300,1017,226,16159,133.2,0,8,6,3,urban,2,5,0.4,23,0,2,190.2,77.1,0.1,20,1448.6,32
29700,3861,297,42471,68,0,8,6,3,urban,2,5,0.4,3,0,2,75,77.1,0.1,20,1448.6,38
19000,111,65,22000,223,0,6,10,3,urban,2,2,0.1,5,0,4,270,34.9,3.2,16.2,250.8,17
19000,111,65,22000,182,0,6,10,3,urban,2,2,0.1,10,0,4,193,34.9,3.2,16.2,250.8,13
12000,203,119,17000,98,0,6,10,3,urban,2,2,0,0,0,4,331,34.9,3.2,16.2,250.8,4
12000,203,119,14500,47,0,6,10,3,urban,2,2,0,0,0,4,178,34.9,3.2,16.2,250.8,3
7700,204,119,11000,101,0,6,10,3,urban,2,2,0,0,0,4,160,34.9,3.2,16.2,250.8,19
10000,305,179,12900,53,0,6,10,3,urban,2,2,0,0,0,4,163,34.9,3.2,16.2,250.8,7
15900,636,820,19398,157.8,0,6,4.5,4,urban,2,5,0.5,0,0,2,173,77.1,0.1,20,1448.6,40
42600,3834,1278,60918,59,0,8,6,3,urban,2,5,0.3,2.5,0,2,67,77.1,0.1,20,1448.6,77
11000,880,110,15730,87.5,0,8,6,3,urban,2,5,0.3,1.7,0,2,90.3,77.1,0.1,20,1448.6,8
45400,2066,4613,55388,82.1,0,6,4.5,4,urban,2,5,0.3,1,0,2,96,77.1,0.1,20,1448.6,38
23300,1398,233,33319,95.7,0,8,6,3,urban,2,5,0.4,16,0,2,103,77.1,0.1,20,1448.6,40
6800,544,136,9724,65,0,8,6,3,urban,2,5,0.2,2,0,2,168,77.1,0.1,20,1448.6,24
7200,122,72,9000,64,0,4,13,4,small urban,2,2,0.1,5,0,4,66.5,34.9,3.2,16.2,250.8,19
3800,63,37,5100,115,0,4,13,4,small urban,2,2,0,0,0,4,116,34.9,3.2,16.2,250.8,5
940,16,9,1300,126.3,0,4,13,4,small urban,2,2,0.1,0,0,4,133,34.9,3.2,16.2,250.8,20
6800,357,167,9069,57,0,9,5,3,urban,6,3,0.2,0,0,3.5,61,76.7,0,22.3,1087.2,8
3800,107,31,5206,65,0,6,4.5,5,urban,2,5,0.2,11,0,2,69,77.1,0.1,20,1448.6,44
2900,122,145,3538,133,0,6,4.5,4,urban,2,5,0.3,45,0,2,156,77.1,0.1,20,1448.6,10
15400,1147,684,18788,121,0,6,4.5,4,urban,2,5,0.2,28.2,0,2,138.2,77.1,0.1,20,1448.6,27
39700,1771,3815,48434,132.4,0,6,4.5,4,urban,2,5,0.2,38.2,0,2,165,77.1,0.1,20,1448.6,12
39700,1771,3815,48434,138.7,0,6,4.5,4,urban,2,5,0.1,45,0,2,174.7,77.1,0.1,20,1448.6,12
8300,496,206,10126,186.5,0,6,4.5,4,urban,2,5,0.1,44.5,0,2,246,77.1,0.1,20,1448.6,6
6700,148,74,9179,166.4,0,6,4.5,5,urban,2,5,0.2,32.8,0,2,197.6,77.1,0.1,20,1448.6,52
15600,872,306,21372,69,0,6,4.5,5,urban,2,5,0,11,0,2,126,77.1,0.1,20,1448.6,35
800,32,2,1600,140.9,0,4,8,5,rural,2,2,0.3,38.1,0,2,164.2,77.1,0.1,20,1448.6,48
2900,219,39,3973,116,0,6,4.5,5,urban,2,5,0.1,5,0,2,127,77.1,0.1,20,1448.6,48
14300,700,1500,16300,72.7,6,6,4,3,rural,7,3,0.1,14.7,0,2,79.7,76,658.4,8.6,1061.6,57
16400,875,1450,18200,113.1,5.5,5.5,4,3,rural,7,3,0.1,24.1,0,3,131.4,76,658.4,8.6,1061.6,57
13000,425,1350,15400,84,5.5,5.5,4,2,urban,7,3,0.1,7,0,4,104,76,658.4,8.6,1061.6,56
13000,425,1350,15400,91,5.5,5.5,4,2,urban,7,3,0.1,4,0,4,95.5,76,658.4,8.6,1061.6,53
13000,425,1350,15400,85,5.5,5.5,4,2,urban,7,3,0.2,9,0,4,95,76,658.4,8.6,1061.6,53
16500,575,1550,20900,103.2,5.5,5.5,4,2,urban,7,3,0.1,32,0,4,121,76,658.4,8.6,1061.6,53
16828,585,1575,24500,69,5.5,5.5,4,2,urban,7,3,0.2,1,0,4,80,76,658.4,8.6,1061.6,53
22400,750,2000,28100,87,5.5,5.5,4,2,urban,7,3,0.2,2.2,0,4,98.2,76,658.4,8.6,1061.6,53
22772,762,2022,30800,74,5.5,5.5,4,2,urban,7,3,0.1,1,0,4,83,76,658.4,8.6,1061.6,56
34368,1159,2720,42000,87,5.5,5.5,4,2,urban,7,3,0.1,2.8,0,4,101.9,76,658.4,8.6,1061.6,56
35164,1591,3432,41800,56,5.5,5.5,4,2,urban,7,3,0.1,2.3,0,4,70.8,76,658.4,8.6,1061.6,54
8903,1262,240,11300,144.9,5.5,5.5,4,3,urban,7,3,0.1,42.9,0,2,159.9,76,658.4,8.6,1061.6,58
7123,425,108,9800,138.5,5.5,5.5,4,3,urban,7,3,0.2,28.5,0,2,157.5,76,658.4,8.6,1061.6,79
8893,313,111,11200,133,5.5,5.5,4,3,urban,7,3,0.1,14,0,2,150,76,658.4,8.6,1061.6,54
8700,275,125,11900,169,6,6,4,3,urban,7,3,0.1,11,0,2,217,76,658.4,8.6,1061.6,54
30604,1590,675,36500,133,10,10,4,3,urban,7,3,0.2,9,0,2,136,76,658.4,8.6,1061.6,54
35800,3200,750,43800,137,10,10,4,3,urban,7,3,0.2,14,0,2,146,76,658.4,8.6,1061.6,48
23767,1333,484,25900,86,4,4,4,3,urban,7,3,0.1,9,0,2,101,76,658.4,8.6,1061.6,58
24353,1535,468,25600,137,4,4,4,3,urban,7,3,0.2,26,0,2,175,76,658.4,8.6,1061.6,58
25600,1175,325,30400,163,5.5,5.5,4,3,urban,7,3,0.1,25,0,3,177,76,658.4,8.6,1061.6,52
2450,285,140,3600,79.5,5.5,5.5,4,4,urban,7,3,0.1,0.5,0,2,95.5,76,658.4,8.6,1061.6,88
3200,302,144,4500,150,5.5,5.5,4,4,urban,7,3,0.2,0,0,2,177,76,658.4,8.6,1061.6,88
19334,764,176,25000,192.9,5.5,5.5,4,3,urban,7,3,0.2,36.9,0,2,205.1,76,658.4,8.6,1061.6,80
23000,1200,195,31700,139.6,5.5,5.5,4,3,urban,7,3,0.1,30.4,0,2,163.8,76,658.4,8.6,1061.6,86
33400,1125,300,39600,159,5.5,5.5,4,3,urban,7,3,0.1,11.7,0,3,171.7,76,658.4,8.6,1061.6,86
33313,1156,533,40500,62,3.5,3.5,4,3,urban,7,3,0.1,13,0,2,68,76,658.4,8.6,1061.6,57
11284,850,525,15100,71.3,10,10,4,3,urban,7,3,0.1,1.3,0,2,100.3,76,658.4,8.6,1061.6,47
12701,768,365,17600,150.5,5.5,5.5,4,3,urban,7,3,0.2,52,0,2,167,76,658.4,8.6,1061.6,61
17108,1100,466,20600,116,5.5,5.5,4,3,urban,7,3,0.2,13.7,0,2,125.3,76,658.4,8.6,1061.6,67
12200,300,250,13600,151.5,5.5,5.5,4,3,urban,7,3,0.3,68.8,0,2,173.5,76,658.4,8.6,1061.6,49
3650,125,30,5900,126,5.5,5.5,4,3,urban,7,3,0.1,13,0,2,163,76,658.4,8.6,1061.6,117
1900,68,22,4100,244,4,4,4,3,urban,7,3,0.1,5,0,2,252,76,658.4,8.6,1061.6,117
2550,60,30,3000,81.9,4.5,4.5,4,4,rural,7,5,0.1,1,0,2,149.9,76,658.4,8.6,1061.6,20
10080,399,144,16400,162.7,5,5,4,4,urban,7,3,0.2,11.3,0,2,165,76,658.4,8.6,1061.6,46
2050,200,110,2600,252,4,4,4,5,urban,7,3,0.2,42,0,2,281,76,658.4,8.6,1061.6,74
2820,160,48,3900,190.7,5,5,4,5,urban,7,3,0.2,53.2,0,2,201.1,76,658.4,8.6,1061.6,82
17000,1000,1100,19700,88,5,5,4,4,urban,7,3,0.2,61,0,3,98,76,658.4,8.6,1061.6,56
10557,501,226,20000,301.7,5,5,4,3,urban,7,3,0.2,48,0,3,331,76,658.4,8.6,1061.6,75
13500,1050,300,15600,144,5,5,4,4,urban,7,3,0.3,1,0,2,150,76,658.4,8.6,1061.6,25
20000,722,338,26673,114,0,13,10,3,urban,6,3,0.4,19,0,2.5,150,76.7,0,22.3,1087.2,16
4700,109,146,6200,185,0,3,9,6,small urban,2,2,0.1,0,0,2.8,197,52.6,323.4,8.4,409.8,27
8300,191,256,9000,153,0,6,6,4,urban,2,2,0,2,0,4,165,55.2,175,8.7,426.6,17
3500,81,109,4500,133.8,0,4,10,4,urban,2,2,0.1,3,0,4,135.8,57.1,226.3,8,716.8,27
213000,5475,7305,271997,36.5,18,0,13,1,urban,3,3,0,0,0,0,38,76.7,0,22.3,1087.2,0
140975,6523,8703,180023,63,0,5,13,1,urban,6,3,0,1.9,0,1,67.1,76.7,0,22.3,1087.2,6
6666,239,81,9332,114.3,0,6,10.9,4,rural,6,2,0.2,0,0,1.6,119.7,88.3,5.3,9.7,2024.6,64
9784,364,243,13698,97,0,7.6,7,2,rural,6,2,0.2,0,0,1.8,99,88.3,5.3,9.7,2024.6,48
4323,253,248,6052,105.6,0,8.2,9.1,3,rural,6,2,0.2,1.2,0,1.8,106.1,88.3,5.3,9.7,2024.6,69
4252,358,313,5774,54,0,8.4,6,3,small urban,6,2,0.2,0,0,1.8,57,87.6,4,10,1914.9,82
4907,414,361,6664,100,6,4.9,6,3,small urban,7,2,0.2,0,0,1.8,105,87.6,4,10,1914.9,102
12589,490,295,17625,105,6,6.8,6,3,small urban,7,2,0.2,0,0,1.8,105.5,87.6,4,10,1914.9,103
2542,125,176,3559,88.1,0,6.4,10.3,3,rural,6,2,0.2,0.5,0,1.9,95.1,85.1,0.8,10.3,2452.7,78
2496,124,173,3494,84.4,0,6.4,6,3,rural,6,2,0.2,0.4,0,1.8,85.4,85.1,0.8,10.3,2452.7,85
3125,163,191,4375,66.9,0,5.6,6,3,rural,6,2,0.2,0,0,2,67.8,85.1,0.8,10.3,2452.7,85
3444,179,224,4822,72.3,0,7.2,4.5,3,rural,6,2,0.2,0,0,1.8,73.5,85,42.2,8.2,2543.6,90
6523,340,404,9132,82.5,0,7.1,3,3,rural,6,2,0.3,0.2,0,1.8,85.5,85,42.2,8.2,2543.6,90
25098,1006,929,35137,56.1,0,6,9.5,2,rural,6,3,0.1,0.1,0,1.8,56.4,85,42.2,8.2,2543.6,53
26301,1055,973,36821,36,0,5.5,9,2,urban,6,3,0.1,0,0,1.8,38,86.7,10.3,10,1629.6,57
42038,1375,1030,58853,51.6,0,6.2,11,2,urban,6,3,0.1,0,0,1.8,52.1,86.7,10.3,10,1629.6,58
3400,526,165,4800,136,0,5.2,10.7,3,rural,6,2,0.2,13,0,1.8,136.3,84.5,13.2,10.1,1428.7,65
4300,287,48,5400,183,0,6,2,5,urban,6,5,0.2,4,0,2,242,78.2,130.1,11.5,1379,37
1300,61,14,1600,161,0,6,2,4,urban,2,5,0.1,1,0,0,164,78.2,130.1,11.5,1379,11
270,6,9,360,218,0,4,10,6,small urban,2,2,0.1,15,0,4,268,41.1,34.9,13.2,246.5,6
3000,51,30,8200,127,0,4,13,6,urban,2,2,0.1,10,0,4,130,34.9,3.2,16.2,250.8,12
12500,371,88,16200,113,0,3,15,4,urban,2,3,0.1,5,0,2,143,78.2,216,10.4,1435.3,25
1000,72,2,1500,249,0,3,12,5,urban,6,2,0.2,1.5,0,2,250,78.2,216,10.4,1435.3,37
1300,72,2,1900,168,0,3,11,5,urban,6,2,0.2,4,0,2,169,78.2,216,10.4,1435.3,37
1800,228,29,3100,98,0,4.5,16,5,urban,6,3,0.2,0,0,2,123,78.2,216,10.4,1435.3,1
940,33,81,1800,56.7,0,4.5,4,4,rural,6,5,0,0,0,2,68.2,55.2,175,8.7,426.6,30
400,14,34,950,109.4,0,7.5,6,5,rural,6,5,0.1,0,0,3,115.5,55.2,175,8.7,426.6,66
230,4,2,600,258,0,4,6,6,urban,2,2,0.1,0,0,4,259.5,55.2,175,8.7,426.6,30
15655,609,880,21917,72.4,0,6.2,15,2,rural,6,3,0.2,1.9,0,1.8,74.8,85.1,0.8,10.3,2452.7,56
15333,630,284,21466,85,0,10.1,4,3,rural,6,2,0.2,0,0,1.8,99,82.4,9.5,10.6,888.4,91
5500,175,67,8706,168.3,0,13,10,5,urban,2,3,0.4,38,0,3,187.7,76.7,0,22.3,1087.2,19
14679,627,285,19124,103.5,0,6.4,13.1,4,small urban,6,2,0.4,9,0,2.4,109,87.6,4,10,1914.9,71
900,51,8,1100,94,0,4,11,5,urban,2,2,0.1,1,0,4,96,77.8,330.7,9.9,1303.1,13
1200,68,11,1500,77,0,4,8,5,urban,6,2,0.1,0,0,4,79,77.8,330.7,9.9,1303.1,77
1000,24,32,1700,227.9,0,4,12,5,rural,2,2,0.1,13.2,0,4,248.1,46.3,72.8,11.2,247.9,4
